target,(1+2) EA_{r/2,2r},(1+2) EA_>0,(1+2) EA_BMS,(1+2) EA_half,(1+2) EA_norm.,(1+2) EA_var.,(1+50) EA_{r/2,2r},(1+50) EA_>0,(1+50) EA_BMS,(1+50) EA_half,(1+50) EA_L1,(1+50) EA_L3,(1+50) EA_norm.,(1+50) EA_var.,RLS
9648,67055.05,38636.11,36720.67,34371.06,37328.99,29021.62,145690.95,146528.42,118822.66,121685.09,124792.95,124120.74,120302.55,118851.43,26592.43,,
9649,67172.74,38680.61,36756.04,34404.61,37370.28,29046.24,145819.26,146599.34,118883.91,121750.48,124877.56,124200.88,120382.55,118913.53,26624.78,,
9650,67286.89,38731.61,36800.13,34437.44,37412.51,29076.54,145951.29,146677.37,118954.48,121823.72,124940.02,124279.28,120462.21,118986.53,26653.56,,
9651,67398.68,38776.94,36838.06,34473.28,37445.46,29103.76,146069.37,146744.05,119010.21,121898.52,125004.97,124369.48,120532.46,119043.83,26685.38,,
9652,67490.1,38823.26,36874.83,34511.16,37491.94,29135.89,146209.39,146818.76,119071.21,121969.09,125073.62,124436.79,120604.9,119111.4,26718.2,,
9653,67604.84,38868.31,36916.44,34540.48,37538.21,29165.74,146347.97,146886.9,119135.92,122030.64,125153.94,124522.46,120677.34,119168.74,26745.76,,
9654,67712.14,38927.37,36959.06,34572.54,37582.43,29197.81,146483.6,146965.27,119196.37,122102.38,125220.09,124593.01,120759.14,119229.71,26770.82,,
9655,67822.72,38974.2,37000.79,34606.88,37628.9,29232.31,146623.77,147045.91,119253.38,122164.71,125283.09,124674.14,120832.14,119292.37,26796.35,,
9656,67918.37,39028.05,37042.06,34647.86,37667.09,29257.83,146761.23,147115.19,119323.54,122241.15,125356.39,124731.19,120902.27,119350.44,26826.55,,
9657,68028.34,39079.56,37085.14,34685.5,37718.27,29283.02,146910.31,147183.28,119384.31,122318.24,125417.34,124816.28,120988.31,119410.94,26857.14,,
9658,68129.11,39133.78,37129.03,34723.73,37767.98,29313.46,147044.09,147256.51,119455.64,122385.8,125481.52,124907.48,121053.36,119480.17,26889.1,,
9659,68263.2,39177.31,37168.44,34763.1,37810.69,29343.52,147169.37,147331.91,119523.8,122462.45,125553.31,124992.59,121133.83,119545.67,26919.87,,
9660,68383.26,39220.13,37218.28,34799.47,37842.74,29370.82,147316.8,147404.19,119584.33,122524.1,125616.34,125075.66,121201.22,119609.14,26948.9,,
9661,68487.34,39277.1,37257.32,34837.52,37884.07,29402.39,147476.6,147479.29,119641.02,122599.29,125691.02,125170.84,121290.33,119670.18,26977.58,,
9662,68581.94,39315.85,37300.93,34875.64,37918.24,29431.12,147614.15,147554.06,119699.86,122673.7,125759.6,125259.42,121362.33,119736.4,27007.03,,
9663,68679.56,39368.3,37341.01,34912.71,37962.47,29460.52,147745.8,147634.87,119764.98,122753.85,125832.25,125340.16,121441.43,119801.62,27034.09,,
9664,68799.11,39419.24,37380.89,34945.34,38003.32,29489.13,147870.11,147710.57,119822.05,122842.63,125899.83,125412.03,121522.19,119859.11,27060.99,,
9665,68912,39461.9,37422.47,34981.37,38035.81,29521.87,147999.4,147780.25,119884.08,122910.24,125973.17,125497.74,121601.39,119923.24,27092.61,,
9666,69022.94,39504.62,37463.45,35017.86,38075.67,29554.17,148138.1,147863.2,119947.04,122983.72,126030.94,125577.52,121678.31,119981.09,27125.44,,
9667,69138.75,39561.05,37509.93,35052.91,38121.24,29582.84,148260.59,147938.45,120007.02,123063.92,126108.56,125657.57,121753.51,120041.51,27157.39,,
9668,69239.43,39611.29,37556.87,35092.36,38164.96,29617.72,148407.45,148015.83,120072.79,123144.38,126182.85,125735.48,121842.11,120098.6,27186.72,,
9669,69336.81,39659.08,37600.1,35131.47,38198.69,29646.85,148555.45,148086.69,120137.54,123219.54,126251.14,125812.66,121920.83,120164.89,27222.22,,
9670,69456.27,39703.43,37644.8,35175.28,38242.46,29673.18,148683.68,148165.63,120199.11,123294.04,126318.55,125888.86,122009.32,120228.4,27255.12,,
9671,69556.04,39762.35,37679.95,35215.76,38282.84,29704.71,148820.76,148245.21,120262.06,123380.51,126379.9,125960.8,122085.87,120295.96,27287.12,,
9672,69666.82,39806.61,37720.99,35257.26,38329.09,29745.25,148943.89,148325.07,120329.01,123454.59,126454.41,126043.78,122153.37,120352.94,27319.02,,
9673,69788.62,39863.2,37766.02,35296.85,38375.8,29776.44,149072.96,148390.63,120395.65,123529.18,126528.39,126136.23,122234.2,120411.67,27345.45,,
9674,69886.71,39911.87,37805.71,35340.2,38419.74,29808.85,149216.51,148471.19,120452.61,123622.49,126596.42,126227.77,122317.7,120476.25,27375.03,,
9675,70006.06,39951.55,37848.83,35376.33,38467.47,29837.95,149338.73,148548.21,120515.75,123699.68,126673.62,126318.92,122391.16,120536.53,27404.35,,
9676,70118.56,39997.5,37887.41,35410.4,38507.98,29869.74,149485.76,148626.71,120580.95,123795.89,126756.89,126400.13,122483.97,120606.32,27436.01,,
9677,70239.07,40051.06,37930.68,35447.19,38558.71,29902.91,149618.45,148704.53,120645.14,123863.68,126836.96,126503.27,122554.87,120672.6,27470.88,,
9678,70345.23,40098.75,37974.83,35489.47,38602.58,29940.99,149763.09,148780.49,120709.88,123949.81,126915.76,126591.6,122643.8,120739.35,27501.64,,
9679,70470.6,40153.39,38019.79,35533.49,38651.64,29979.82,149906.57,148858.54,120772.41,124027.2,126987.58,126669.28,122724.28,120802.47,27535.17,,
9680,70584.1,40205.15,38060.93,35573.52,38692.19,30009.16,150045.91,148943.23,120832.7,124114.46,127062.73,126754.13,122802.34,120876.06,27569.86,,
9681,70692.57,40254.07,38109.71,35609.13,38740.33,30043.52,150168.21,149014.45,120899.49,124187.93,127128.12,126856.64,122899.69,120938.37,27604.58,,
9682,70789.58,40307.46,38150.51,35654.11,38783.88,30078.23,150334.5,149102.22,120967.5,124258.29,127202.98,126958.92,122965.32,121000.8,27638,,
9683,70885.16,40359.55,38186.97,35697.61,38820.63,30109.05,150461.83,149178.47,121028.82,124324.38,127279.6,127024.92,123041.29,121058.35,27669.15,,
9684,71004.72,40411,38227.01,35746.5,38869.56,30136.5,150626.72,149263.55,121090.22,124410.75,127353.43,127124.31,123113.37,121118.62,27697.86,,
9685,71116.27,40460.36,38277.91,35786.73,38911.8,30170.19,150756.64,149339.82,121155.62,124485.39,127436.06,127212.96,123190.79,121192.56,27729.73,,
9686,71232.7,40510.38,38320.97,35830.85,38952.71,30198.56,150904.32,149425.36,121221.81,124556.86,127504.92,127301.14,123263.28,121260.63,27762.91,,
9687,71334.26,40557.08,38362.57,35872.63,39002.45,30231.33,151061.22,149497.48,121280.53,124638.11,127578.31,127379.91,123341.91,121323.4,27794.8,,
9688,71478.52,40611.11,38407.6,35917.72,39040.93,30265.38,151177.48,149566.61,121349.4,124701.17,127647.13,127459.88,123429.06,121396.23,27828.17,,
9689,71595.99,40675.38,38451.27,35956.71,39082.55,30299.08,151324.3,149654.73,121425.2,124784.96,127713.97,127533.9,123508.76,121465.94,27867.36,,
9690,71726.97,40736.97,38495.49,35996.56,39129.47,30329.32,151476.41,149730.7,121484.23,124848.73,127796,127638.43,123583.23,121535.14,27900.21,,
9691,71859.76,40788.16,38549.95,36040.85,39182.19,30363.43,151624.33,149806.71,121546.96,124927.51,127862.75,127726.96,123661.31,121608.36,27939.81,,
9692,71968.76,40839.84,38590.02,36084.98,39233.87,30389.33,151772.34,149887.73,121608.15,125009.96,127934.51,127822.8,123740.45,121670.92,27970.14,,
9693,72092.35,40894.99,38641.19,36121.12,39276.96,30417.77,151905.48,149970.88,121666.71,125087.23,128006.43,127918.94,123828.7,121742.81,28005.88,,
9694,72197.63,40950.56,38686.67,36166.11,39326.71,30445.66,152043.31,150053.75,121733.34,125168.96,128092.31,128008.23,123906.5,121807.37,28041.41,,
9695,72339.13,41001.06,38727.87,36203.66,39371.03,30477.44,152183.51,150139.61,121796.25,125240.07,128159.79,128088.68,123979,121868.82,28075.02,,
9696,72486.15,41049.65,38768.32,36241.89,39414.81,30510.3,152326.68,150219.65,121859.19,125311.51,128236.55,128172.39,124063.45,121943.73,28102.94,,
9697,72611.31,41103.12,38812.77,36286.76,39462.05,30544.14,152488.72,150305.19,121926.54,125392.79,128303.56,128269.88,124129.38,122012.98,28138.9,,
9698,72742.53,41158.59,38857.9,36329.8,39511.22,30581.39,152664.13,150387.64,121990.95,125471.77,128372.77,128355.66,124214.36,122078.54,28174.33,,
9699,72885.05,41204.37,38906.8,36371.45,39562.58,30618.41,152819.88,150475.63,122049.51,125554.98,128457.67,128439.09,124291.71,122147.76,28209.67,,
9700,73001.04,41244.92,38948.25,36414.54,39603.98,30655.01,152974.67,150565.52,122106.91,125630.38,128533.21,128538.83,124365.55,122215.78,28241.61,,
9701,73139.34,41300.56,38997.06,36454.07,39658.71,30691.8,153127.22,150649.83,122176.58,125717.36,128611.88,128607.83,124445.21,122282.65,28273.16,,
9702,73256.03,41352.5,39040.93,36495.41,39698.32,30725.85,153286,150735.29,122247.13,125803.4,128681,128694.96,124530.46,122344.38,28300.97,,
9703,73402.53,41405.71,39093.97,36540.02,39737.21,30754.03,153439.13,150817.79,122313.7,125880.93,128768.32,128786.24,124599.05,122417.34,28335.86,,
9704,73540.8,41469.28,39140.1,36580.82,39769.68,30787.29,153604.97,150898.03,122381.06,125957.12,128849.56,128878.15,124668.18,122483.15,28366.58,,
9705,73684.21,41523.57,39187.53,36628.92,39821.47,30824.63,153752.24,150980.79,122448.27,126040.6,128923.16,128963.54,124747.24,122553.47,28404.48,,
9706,73825.22,41591.64,39240.13,36673.2,39866.81,30854.17,153902.28,151054.64,122514.57,126129.51,128991.78,129061.02,124819.09,122619.38,28439.42,,
9707,73939.53,41648.69,39294.83,36707.54,39914.36,30891.14,154070.96,151140.2,122582.14,126206.73,129072.06,129150.83,124898.5,122689.21,28468.77,,
9708,74049.47,41700.55,39351.47,36752.58,39959.81,30926.74,154231.07,151223.09,122647.37,126278.67,129149.76,129242.37,124982.01,122756,28509.07,,
9709,74168.49,41760.59,39400.52,36794.55,40007.86,30955.14,154374.94,151315.92,122716.63,126369.21,129234.4,129348.28,125069.02,122832.48,28543.56,,
9710,74293.81,41824.34,39446.82,36835.77,40051.86,30988.11,154527.38,151408,122790.32,126455.8,129326.68,129441.5,125142.94,122893.92,28577.41,,
9711,74413.74,41883.05,39486.99,36871.59,40102.55,31022.79,154687.29,151494.37,122859.87,126548.92,129399.19,129555.6,125231.34,122954.82,28612.74,,
9712,74543.19,41943.21,39530.63,36913.06,40147.95,31054.56,154859.25,151574.61,122921.58,126628.86,129470.83,129645.03,125310.72,123028.75,28644.66,,
9713,74679.16,41996.02,39587.05,36961.63,40199.77,31092.71,155022.57,151660.05,122989.26,126706.52,129552.33,129739.19,125392.87,123096.71,28681.16,,
9714,74799.9,42050.73,39638.66,37002.7,40246.81,31129.44,155172.16,151751.41,123052.58,126776.85,129632.48,129823.21,125472.76,123171.36,28715.34,,
9715,74916.64,42105.24,39693.42,37047.35,40290.08,31162.55,155333.74,151834.23,123118.7,126850.61,129705.34,129918.21,125559.1,123241.98,28745.8,,
9716,75043.34,42169.39,39734.85,37096.76,40332.36,31202.92,155493.9,151923.89,123187.68,126928.31,129786.73,130016.83,125629.3,123302.16,28777.76,,
9717,75172.75,42221.1,39777.45,37138.79,40386.33,31242.3,155660.3,152003.98,123252.48,127020.68,129865.45,130092.78,125717.09,123372.58,28812.65,,
9718,75310.91,42293.22,39826.1,37182.68,40429.72,31276.47,155805.37,152105.08,123320.34,127098.38,129943.13,130196.19,125797.48,123441.59,28854.7,,
9719,75441.21,42348.19,39875.06,37224.28,40476.26,31313.67,155950.5,152190.38,123384.23,127178.16,130024.9,130283.96,125894.43,123512.41,28890.53,,
9720,75575.22,42400.73,39919.28,37267.34,40520.27,31351.59,156115.89,152273.55,123453.24,127269.11,130092.58,130390.74,125986.39,123577.5,28922.36,,
9721,75725.06,42447.93,39969,37315.23,40563.3,31386.26,156269.12,152364.15,123521.33,127344.34,130180.12,130482.08,126076.5,123639.32,28958.22,,
9722,75844.61,42507.86,40014.83,37352.13,40608.26,31422.78,156451,152442.05,123585.97,127422.23,130255.28,130580.17,126168.02,123701.63,28991.07,,
9723,75953.68,42575.39,40071.05,37401.32,40654.43,31455.91,156616.57,152522.44,123661.01,127502.14,130330.49,130670.93,126263.33,123765.26,29018.54,,
9724,76061.92,42635.6,40135.18,37448.67,40708.38,31491.9,156768.26,152609.77,123731.69,127603.92,130410.15,130764.22,126348.24,123831.3,29056.57,,
9725,76226.14,42692.37,40185.16,37500.97,40756.13,31526.45,156907.03,152692.52,123796.68,127686.78,130480.12,130858.98,126428.08,123900.55,29091.94,,
9726,76375.67,42744.9,40238.69,37553.39,40804.18,31559.66,157067.74,152767.28,123862.07,127788.74,130568.27,130959.82,126517.16,123970.79,29131.94,,
9727,76538.51,42802.15,40291.08,37596.76,40848.92,31606.49,157268.13,152856.85,123929.45,127861.17,130643.28,131062.23,126602.86,124041.8,29166.41,,
9728,76688.98,42872.07,40338.15,37637.75,40895.67,31637.32,157414.24,152943.26,124000.13,127940.2,130722.53,131149.77,126701.63,124104.74,29204.73,,
9729,76821.22,42939.37,40383.2,37679.97,40943.19,31677.47,157607.71,153030.47,124066.18,128026.59,130800.41,131233.25,126798.98,124173.86,29249.41,,
9730,76965.67,42993.42,40434.77,37729.75,40993.64,31711.77,157761.85,153121.89,124128.39,128102.97,130878.24,131319.83,126902.53,124247.8,29283.27,,
9731,77133.22,43052.86,40485.5,37775.77,41051.53,31746.49,157914.43,153211.45,124199.98,128197.05,130952.82,131411.6,126988.79,124322.09,29311.69,,
9732,77265.63,43114.79,40538.43,37822.46,41097.02,31785.22,158088.75,153305.22,124269.29,128271.89,131037.99,131490.6,127073.15,124390.62,29342.06,,
9733,77384.58,43171.02,40583.73,37867.14,41146.43,31831.65,158247.57,153394.63,124343.58,128366.15,131117.72,131578.64,127166.84,124462.18,29378.1,,
9734,77528.96,43236.1,40632.88,37910.5,41202.58,31872.33,158433.33,153471.66,124408.97,128453.33,131193.53,131685.41,127256.9,124532.26,29417.17,,
9735,77692.1,43293.46,40682.78,37953.72,41253.94,31912.81,158592.4,153560.57,124481.42,128544.42,131278.07,131779.83,127335.36,124606.26,29456.17,,
9736,77828.51,43356.2,40733.25,38000.26,41308.51,31952.82,158786.66,153648.84,124541.32,128645.89,131368.2,131863.27,127433.02,124678,29495.22,,
9737,77938.63,43429.02,40778.49,38046.21,41358.01,31997.38,158952.4,153733.86,124607.13,128739.62,131445.51,131964.36,127526.64,124754.49,29533.77,,
9738,78072.58,43501.57,40831.59,38098.96,41416.67,32034.6,159124.35,153825.27,124671.22,128827.09,131536.45,132063.05,127629.91,124816.93,29575.75,,
9739,78191.71,43565.24,40883.79,38153.5,41473.72,32078.2,159273.98,153915.9,124742.3,128905.48,131613.73,132164.55,127717.32,124892.64,29608.73,,
9740,78351.13,43635.51,40936.6,38192.9,41531.95,32115.65,159460.55,154002.94,124811.17,128994.22,131695.34,132251.23,127806.55,124953.85,29647.87,,
9741,78492.62,43699.3,40987.11,38247.25,41586.67,32154.44,159662.35,154088.21,124878.42,129080.48,131775.89,132347.45,127887.43,125032.19,29685.84,,
9742,78636.18,43764.44,41042.79,38299.13,41646.28,32191.28,159850.13,154181.61,124949.66,129167.53,131856.93,132445.19,127972.34,125106.17,29722.8,,
9743,78781.45,43828.23,41090.06,38356.66,41696.42,32228.94,160018.58,154267.77,125025.14,129245.65,131934.02,132538.16,128054.78,125178.15,29765.5,,
9744,78934.96,43894.55,41142.95,38405.78,41758.35,32265.85,160204.01,154358.3,125092.77,129331.95,132013.3,132628.61,128143.62,125246.73,29803.29,,
9745,79075.3,43983.3,41206.71,38452.41,41809.57,32304.19,160350.16,154445.65,125162.9,129424.21,132080.03,132729.37,128214.13,125318.21,29840.11,,
9746,79187.74,44053.17,41261.69,38510.83,41873.72,32354.96,160518.22,154550.05,125232.31,129522.3,132157.55,132827.51,128314.61,125399.74,29880.3,,
9747,79314.37,44126.43,41322.04,38563.2,41937.22,32401.39,160674.5,154649.6,125306.32,129608.41,132238.6,132926.88,128407.55,125466.01,29916.62,,
9748,79479.3,44184.63,41374.57,38617.3,41995.39,32450.23,160847.78,154722.74,125372.09,129701.8,132323.53,133026.17,128498.54,125533.1,29952.65,,
9749,79647.49,44263.97,41419.54,38667.56,42053.6,32493.02,161062.53,154818.39,125445.03,129792.12,132411.57,133120.65,128592.5,125601.76,29995.56,,
9750,79781.75,44330.01,41474.83,38712.87,42103.5,32534.15,161240.43,154896.19,125513.2,129872.42,132495.97,133215.21,128694.24,125669.59,30037.52,,
9751,79950.41,44393.81,41536.92,38761.62,42159.65,32573.56,161446.52,154982.26,125596.17,129969.25,132575.67,133303.68,128790.7,125740.25,30076.17,,
9752,80089.72,44456.85,41592.21,38811.05,42219.51,32617.74,161626.29,155067.38,125675.41,130061,132659.94,133402.81,128884.19,125811.78,30115.43,,
9753,80240.62,44530.3,41653.58,38862.17,42274.48,32653.37,161816.1,155167.4,125739.51,130154.74,132744.89,133500.06,128974.84,125885.35,30154.39,,
9754,80391.91,44585.89,41706.93,38910.77,42334.5,32696.43,162004.17,155251.22,125817.63,130254.67,132832.84,133614.8,129081.5,125963.42,30188.66,,
9755,80544.63,44651.51,41761.68,38960.4,42383.27,32737.72,162176.65,155340.12,125888.13,130332.79,132917.6,133718.13,129177.73,126043.35,30225.28,,
9756,80691.93,44724.85,41813.45,39011.1,42439.13,32778.71,162377.04,155436.09,125965.56,130424.76,132991.22,133833.31,129256.54,126107.23,30264.42,,
9757,80833.08,44801.28,41882.91,39068.31,42492.03,32817.85,162602.65,155527.44,126036.22,130502.67,133081.41,133922.23,129354.1,126192.1,30305.5,,
9758,81005.79,44866.94,41940.67,39107.71,42549.01,32859.99,162780.58,155618.44,126117.16,130594.21,133166.88,134053.76,129437.95,126266.14,30344.87,,
9759,81171.23,44936.46,41998.07,39158.74,42606.61,32898.72,162961.9,155715.98,126191.02,130677.95,133263.11,134143.59,129545.35,126337.07,30393.42,,
9760,81351.98,45006.62,42059.11,39216.17,42656.51,32933.4,163159.19,155811.13,126263.54,130763.52,133370.32,134239.06,129644.38,126408.75,30435.23,,
9761,81491.99,45082.47,42120.15,39267.31,42714.57,32968.57,163348.96,155905.72,126338.46,130844.05,133444.75,134336.56,129743.47,126478.56,30475.91,,
9762,81612.61,45157.13,42179.73,39328.82,42777.19,33012.06,163547.26,156007.08,126422.56,130932.13,133532.03,134436.45,129829.51,126553.82,30510.01,,
9763,81813.7,45219.52,42235.07,39376.66,42838.38,33053.28,163739.06,156113.41,126505.64,131037.85,133610.95,134542.9,129913.15,126627.25,30545.66,,
9764,81977.64,45292.67,42294.25,39428.77,42896.16,33097.35,163923.37,156208.96,126578.34,131127.9,133704.36,134635.78,130004.78,126710.74,30587.34,,
9765,82119.66,45373.37,42348.12,39483.05,42947.11,33134.36,164095.04,156294.88,126650.41,131224.72,133804.59,134743.51,130106.2,126782.95,30628.61,,
9766,82286.51,45444.6,42419,39545.79,43013.83,33180.49,164294.48,156404.58,126734.41,131305.61,133893.57,134848.85,130204.74,126857.76,30671.84,,
9767,82444.2,45510.54,42479.06,39610.83,43072.18,33228.62,164472.8,156509.48,126813.28,131399.3,133976.75,134959.25,130300.17,126935.8,30710.01,,
9768,82611.17,45579.54,42537.36,39679.24,43135.8,33278.7,164636.27,156610.46,126893.24,131492.92,134059.75,135055.61,130403.21,127016.74,30751.79,,
9769,82778.88,45648.25,42591.97,39748.39,43188.07,33320.15,164833.2,156711.8,126962.48,131562.76,134146.51,135179.64,130505.71,127089.94,30786.91,,
9770,82944.62,45729.37,42650.16,39808.05,43246.89,33362.51,165018.31,156816.25,127049.45,131652.63,134237.09,135278.42,130601.67,127166.99,30828.1,,
9771,83084.59,45801.18,42713.76,39861.43,43302.99,33402.36,165229.21,156906.1,127116.28,131760.53,134328.1,135397.27,130713.6,127247.35,30868.71,,
9772,83264.26,45865.78,42776.67,39908.11,43361.91,33441.28,165436.68,156998.41,127190.49,131851.75,134426.86,135488.37,130821.94,127318.22,30916.8,,
9773,83438.92,45951.9,42828.49,39967.99,43429.03,33483.56,165639.47,157083.22,127262.8,131954.63,134522.77,135599.24,130922.85,127393.15,30959.25,,
9774,83609.8,46028,42894.18,40022.7,43488.27,33524.48,165883.67,157187.71,127334.02,132055.43,134614.2,135698.71,131025.37,127468.86,31004.7,,
9775,83764.49,46094.58,42957.35,40077.23,43553.71,33565.45,166101.43,157276.88,127409.68,132132.54,134710.72,135805.6,131130.44,127544.96,31044,,
9776,83935.9,46172.86,43019.96,40130.32,43615.13,33612.67,166303.04,157372.06,127484.3,132238.63,134797.19,135897.75,131235,127621.71,31091.8,,
